,blocknumber,contracthash,ethprice,fromaddress,timestamp,toaddress,tokenid,tokenuri,transactionhash,running_sell_count,running_whale_weight,loop_id,collection name
8341,12975791,0xBd3531dA5CF5857e7CfAA92426877b022e612cf8,0.3999,0xbd9e322303fa0ee764d8efb497ca4b81589a281a,2021-08-07,0x0a0871c2ea6f24149758dc5bd1136d337b7f47b8,8681,https://ipfs.io/ipfs/QmWXJXRdExse2YHRY21Wvh4pjRxNRQcWVhcKw4DLVnqGqs/8681,0x41f10e70f935bbc28d8ecda396b65e29686484bb174d3b44957d38a7fca8eb1f,3.0,3.0,PENGUIN44,penguin
22919,12969780,0xBd3531dA5CF5857e7CfAA92426877b022e612cf8,0.2222,0xe08d4f39b64597491bf3cdddc2dd7bd72e04847b,2021-08-06,0xbd9e322303fa0ee764d8efb497ca4b81589a281a,8066,https://ipfs.io/ipfs/QmWXJXRdExse2YHRY21Wvh4pjRxNRQcWVhcKw4DLVnqGqs/8066,0xb26a3e428025b5db96ae257565bacd80466c420e0be3b5d66c7b21a3284191a8,5.0,5.0,PENGUIN44,penguin
26177,12969749,0xBd3531dA5CF5857e7CfAA92426877b022e612cf8,0.2222,0xe08d4f39b64597491bf3cdddc2dd7bd72e04847b,2021-08-06,0xbd9e322303fa0ee764d8efb497ca4b81589a281a,8681,https://ipfs.io/ipfs/QmWXJXRdExse2YHRY21Wvh4pjRxNRQcWVhcKw4DLVnqGqs/8681,0xcbf7605e9f14eac8eb69afc06efe6df2140cde51b0bcb2135fa0229b8264917e,5.0,5.0,PENGUIN45,penguin
8341,12975791,0xBd3531dA5CF5857e7CfAA92426877b022e612cf8,0.3999,0xbd9e322303fa0ee764d8efb497ca4b81589a281a,2021-08-07,0x0a0871c2ea6f24149758dc5bd1136d337b7f47b8,8681,https://ipfs.io/ipfs/QmWXJXRdExse2YHRY21Wvh4pjRxNRQcWVhcKw4DLVnqGqs/8681,0x41f10e70f935bbc28d8ecda396b65e29686484bb174d3b44957d38a7fca8eb1f,3.0,3.0,PENGUIN45,penguin
1497,12983185,0xBd3531dA5CF5857e7CfAA92426877b022e612cf8,0.75,0x108b9595d1fa09a9a228e011d7768c55d8d989ad,2021-08-08,0x0a0871c2ea6f24149758dc5bd1136d337b7f47b8,1564,https://ipfs.io/ipfs/QmWXJXRdExse2YHRY21Wvh4pjRxNRQcWVhcKw4DLVnqGqs/1564,0x0b9090d0c7bc3bf3a188f31ecef583fdfa3ace4b262ef466bb5a3e831f45d23a,1.0,1.0,PENGUIN46,penguin
16470,12963375,0xBd3531dA5CF5857e7CfAA92426877b022e612cf8,0.1111,0xe08d4f39b64597491bf3cdddc2dd7bd72e04847b,2021-08-05,0x108b9595d1fa09a9a228e011d7768c55d8d989ad,7490,https://ipfs.io/ipfs/QmWXJXRdExse2YHRY21Wvh4pjRxNRQcWVhcKw4DLVnqGqs/7490,0x8097ddb494028905ba5686d474d0352c43006dae5f024b51a9b56a80252ec29e,2.0,2.0,PENGUIN46,penguin
8341,12975791,0xBd3531dA5CF5857e7CfAA92426877b022e612cf8,0.3999,0xbd9e322303fa0ee764d8efb497ca4b81589a281a,2021-08-07,0x0a0871c2ea6f24149758dc5bd1136d337b7f47b8,8681,https://ipfs.io/ipfs/QmWXJXRdExse2YHRY21Wvh4pjRxNRQcWVhcKw4DLVnqGqs/8681,0x41f10e70f935bbc28d8ecda396b65e29686484bb174d3b44957d38a7fca8eb1f,3.0,3.0,PENGUIN47,penguin
9281,12969750,0xBd3531dA5CF5857e7CfAA92426877b022e612cf8,0.2222,0xe08d4f39b64597491bf3cdddc2dd7bd72e04847b,2021-08-06,0xbd9e322303fa0ee764d8efb497ca4b81589a281a,7611,https://ipfs.io/ipfs/QmWXJXRdExse2YHRY21Wvh4pjRxNRQcWVhcKw4DLVnqGqs/7611,0x49793b4b8386ddb8e969ba7e188f6a0494386bf89b194bebc5d98a0948e084a1,1.0,1.0,PENGUIN47,penguin
31037,12992804,0xBd3531dA5CF5857e7CfAA92426877b022e612cf8,2.75,0x0a0871c2ea6f24149758dc5bd1136d337b7f47b8,2021-08-09,0xe08d4f39b64597491bf3cdddc2dd7bd72e04847b,8010,https://ipfs.io/ipfs/QmWXJXRdExse2YHRY21Wvh4pjRxNRQcWVhcKw4DLVnqGqs/8010,0xf234bd0e8c040006dda539ff4dbe28b1794e690ffaa185394ce0a1e1480a34d3,1.0,1.0,PENGUIN47,penguin
25695,12988955,0xBd3531dA5CF5857e7CfAA92426877b022e612cf8,0.72,0xf7a74371aa6544eff247a80402a61ec649218d5a,2021-08-09,0x3ec7e920710c45b43b56ace393ab1228ae2a690d,5461,https://ipfs.io/ipfs/QmWXJXRdExse2YHRY21Wvh4pjRxNRQcWVhcKw4DLVnqGqs/5461,0xc80f73ab67ef4a3ab4aecde3441ea50d1d3d1123b1c6777a6958f9109532d1a7,4.0,4.0,PENGUIN51,penguin
7747,12989249,0xBd3531dA5CF5857e7CfAA92426877b022e612cf8,0.85,0x3ec7e920710c45b43b56ace393ab1228ae2a690d,2021-08-09,0xcbf2d9f5a4fd40451bc8471556914a1e6ea7d8d4,3824,https://ipfs.io/ipfs/QmWXJXRdExse2YHRY21Wvh4pjRxNRQcWVhcKw4DLVnqGqs/3824,0x3d45885841b83b1c11357f53365cd148479e717e5ca9cc22d97bb9f37520abfe,5.0,5.0,PENGUIN51,penguin
2303,13006992,0xBd3531dA5CF5857e7CfAA92426877b022e612cf8,1.5,0xcbf2d9f5a4fd40451bc8471556914a1e6ea7d8d4,2021-08-12,0xf7a74371aa6544eff247a80402a61ec649218d5a,3824,https://ipfs.io/ipfs/QmWXJXRdExse2YHRY21Wvh4pjRxNRQcWVhcKw4DLVnqGqs/3824,0x11c892c634c46fa7db4da512bde28b01491499dd019923d6c03a7304b9bb111e,1.0,1.0,PENGUIN51,penguin
12567,13006674,0xBd3531dA5CF5857e7CfAA92426877b022e612cf8,1.25,0x0a0871c2ea6f24149758dc5bd1136d337b7f47b8,2021-08-11,0x6d5a7d96d86e6d93ecdf180624fd89f93f988ddd,6706,https://ipfs.io/ipfs/QmWXJXRdExse2YHRY21Wvh4pjRxNRQcWVhcKw4DLVnqGqs/6706,0x62aadc2c3abeaf8f968b9cef9f5f0cc4638b07811038b805ec3268a64c2dc436,3.0,3.0,PENGUIN55,penguin
15583,12978399,0xBd3531dA5CF5857e7CfAA92426877b022e612cf8,0.35,0x6d5a7d96d86e6d93ecdf180624fd89f93f988ddd,2021-08-07,0xf7a74371aa6544eff247a80402a61ec649218d5a,2878,https://ipfs.io/ipfs/QmWXJXRdExse2YHRY21Wvh4pjRxNRQcWVhcKw4DLVnqGqs/2878,0x79b00255bea1d2b89ceb5fd82771225bce418383daf57ec69ec8ae9e0894b99e,2.0,2.0,PENGUIN55,penguin
13703,13007338,0xBd3531dA5CF5857e7CfAA92426877b022e612cf8,1.65,0x0a0871c2ea6f24149758dc5bd1136d337b7f47b8,2021-08-12,0xf7a74371aa6544eff247a80402a61ec649218d5a,7997,https://ipfs.io/ipfs/QmWXJXRdExse2YHRY21Wvh4pjRxNRQcWVhcKw4DLVnqGqs/7997,0x6b3e13df06c102c58973fee7b00c0aba7cc61984da261b47c5d51909357bf950,2.0,2.0,PENGUIN56,penguin
1093,12988506,0xBd3531dA5CF5857e7CfAA92426877b022e612cf8,0.5499,0xf7a74371aa6544eff247a80402a61ec649218d5a,2021-08-09,0x0a0871c2ea6f24149758dc5bd1136d337b7f47b8,5230,https://ipfs.io/ipfs/QmWXJXRdExse2YHRY21Wvh4pjRxNRQcWVhcKw4DLVnqGqs/5230,0x0898ed77923861e082c585540d355a35eb91e63412a022e7899c0109fe3feaca,2.0,2.0,PENGUIN56,penguin
18956,12973128,0xBd3531dA5CF5857e7CfAA92426877b022e612cf8,0.3,0xf7a74371aa6544eff247a80402a61ec649218d5a,2021-08-06,0x9e917dc189587c72095800f370576bf712581056,6825,https://ipfs.io/ipfs/QmWXJXRdExse2YHRY21Wvh4pjRxNRQcWVhcKw4DLVnqGqs/6825,0x934680ceb6acd1ebeb171a96e24cd280109f93d430b41d5c4ded14386afb66e4,1.0,1.0,PENGUIN57,penguin
30339,13007338,0xBd3531dA5CF5857e7CfAA92426877b022e612cf8,1.79,0x90b6e718268eacd742e4e90c75bec9bba06f3066,2021-08-12,0xf7a74371aa6544eff247a80402a61ec649218d5a,3112,https://ipfs.io/ipfs/QmWXJXRdExse2YHRY21Wvh4pjRxNRQcWVhcKw4DLVnqGqs/3112,0xec95251e7359fe6e0c370734d91a9430f4ddf3c536acfd77c18fe22d1c091482,3.0,3.0,PENGUIN57,penguin
285,13007414,0xBd3531dA5CF5857e7CfAA92426877b022e612cf8,1.78,0x9e917dc189587c72095800f370576bf712581056,2021-08-12,0x90b6e718268eacd742e4e90c75bec9bba06f3066,3342,https://ipfs.io/ipfs/QmWXJXRdExse2YHRY21Wvh4pjRxNRQcWVhcKw4DLVnqGqs/3342,0x020ddd0ffabd9a7a82b8f5ee98ff1bdce7c1d5e0794cd2f7cec13b8e472f2535,1.0,1.0,PENGUIN57,penguin
29496,12922736,0xBd3531dA5CF5857e7CfAA92426877b022e612cf8,0.09,0x7d551b4aa5938d18be5c5e9fde7fece9566611ba,2021-07-29,0xa03585bad4ca10f1b70805184bedb114f708417d,6014,https://ipfs.io/ipfs/QmWXJXRdExse2YHRY21Wvh4pjRxNRQcWVhcKw4DLVnqGqs/6014,0xe6220dcadc53cf7295346f6e66ab877dea5dfb6580be891bbdea1f5900473253,8.0,8.0,PENGUIN58,penguin
10224,12962753,0xBd3531dA5CF5857e7CfAA92426877b022e612cf8,0.04,0x41a61f6ede4d8369c3f684133adee8c4704b6645,2021-08-05,0x7d551b4aa5938d18be5c5e9fde7fece9566611ba,239,https://ipfs.io/ipfs/QmWXJXRdExse2YHRY21Wvh4pjRxNRQcWVhcKw4DLVnqGqs/239,0x50eaa417f39431f8d23184643116e754d4d683674b90137510d1ab088cde27f1,2.0,2.0,PENGUIN58,penguin
25397,12924003,0xBd3531dA5CF5857e7CfAA92426877b022e612cf8,0.015,0xa03585bad4ca10f1b70805184bedb114f708417d,2021-07-30,0x41a61f6ede4d8369c3f684133adee8c4704b6645,3497,https://ipfs.io/ipfs/QmWXJXRdExse2YHRY21Wvh4pjRxNRQcWVhcKw4DLVnqGqs/3497,0xc5e0db96b96318ebf0d157b9c9aa37da14125c911bda7b699e847f342103f941,4.0,4.0,PENGUIN58,penguin
19081,13044754,0xBd3531dA5CF5857e7CfAA92426877b022e612cf8,4.0,0xc77fa6c05b4e472feee7c0f9b20e70c5bf33a99b,2021-08-17,0xfc4d0c36ee8dcffe9e311e284a249fad4d8af738,2886,https://ipfs.io/ipfs/QmWXJXRdExse2YHRY21Wvh4pjRxNRQcWVhcKw4DLVnqGqs/2886,0x946cd19817f5e404132c42e25657b7b6be35aa005ce3ad7df3393307c5fa7081,2.0,2.0,PENGUIN6,penguin
25882,13017334,0xBd3531dA5CF5857e7CfAA92426877b022e612cf8,7.89,0x0114347b343c2a1b2f9207d7fe3f6fd606f627c7,2021-08-13,0xc77fa6c05b4e472feee7c0f9b20e70c5bf33a99b,2886,https://ipfs.io/ipfs/QmWXJXRdExse2YHRY21Wvh4pjRxNRQcWVhcKw4DLVnqGqs/2886,0xc9be0c1836b79f2ef51521032eccde1b9412acc8f277174f55a7380c1520e294,6.0,6.0,PENGUIN6,penguin
27873,13038301,0xBd3531dA5CF5857e7CfAA92426877b022e612cf8,7.0,0xfc4d0c36ee8dcffe9e311e284a249fad4d8af738,2021-08-16,0x0114347b343c2a1b2f9207d7fe3f6fd606f627c7,2263,https://ipfs.io/ipfs/QmWXJXRdExse2YHRY21Wvh4pjRxNRQcWVhcKw4DLVnqGqs/2263,0xd95d4e4704f88236baa6d1f80a64b54eac64b55705f8ec55fff2bd7f8823b2da,3.0,3.0,PENGUIN6,penguin
13417,13012630,0xBd3531dA5CF5857e7CfAA92426877b022e612cf8,2.4,0x85c24eb27180bc9ee2a0db358835fb745b630948,2021-08-12,0x8e3a9866580d636eae9e7a3130751ac1c6a8a92f,2479,https://ipfs.io/ipfs/QmWXJXRdExse2YHRY21Wvh4pjRxNRQcWVhcKw4DLVnqGqs/2479,0x6903a5db2f825d864af6ca9a16b5d6c70b2ed1535ac6f577524f2c0f7f3befcd,5.0,5.0,PENGUIN65,penguin
11517,12994638,0xBd3531dA5CF5857e7CfAA92426877b022e612cf8,1.493,0x9113a76a3131ff4afecbed934270681d7a9464ec,2021-08-10,0x85c24eb27180bc9ee2a0db358835fb745b630948,2479,https://ipfs.io/ipfs/QmWXJXRdExse2YHRY21Wvh4pjRxNRQcWVhcKw4DLVnqGqs/2479,0x5a96bd0753d5153280af8d19682046abd5904dcb6eab9a43f885e0f8e43b3aff,4.0,4.0,PENGUIN65,penguin
3050,13020390,0xBd3531dA5CF5857e7CfAA92426877b022e612cf8,3.0,0x8e3a9866580d636eae9e7a3130751ac1c6a8a92f,2021-08-14,0x9113a76a3131ff4afecbed934270681d7a9464ec,6448,https://ipfs.io/ipfs/QmWXJXRdExse2YHRY21Wvh4pjRxNRQcWVhcKw4DLVnqGqs/6448,0x17ba7fd05394c283b2aa048dc9c14eb3cd6d35f045c66d878febdf12a3f0b93f,1.0,1.0,PENGUIN65,penguin
